idx,class,conversation
n_0859,일반 대화,"새 학기 시작하면 동아리 가입할 건데 뭐가 좋을까
뭐에 관심 있어? 운동 문화 봉사 다양하잖아
사진 동아리 가볼까 DSLR 샀거든 배우고 싶어서
좋은 선택이야 출사도 가고 전시도 하고 경험 쌓기 좋아
같이 가입할래?
좋아 같이 하면 더 재밌겠다 신청서 같이 내자"
n_0860,일반 대화,"오늘 친구들이랑 노래방 갔는데 5시간 있었어ㅋㅋ
마이크 놓기 싫었지? 목 안 아파?
완전 쉬었어 근데 너무 재밌어서 멈출 수가 없었어
인기곡 뭐 불렀어?
최신곡부터 2000년대 노래까지 다 불렀어
다음에 나도 끼워줘 노래방 좋아하거든ㅋㅋ"
n_0861,일반 대화,"요즘 친구들이랑 독서 모임 하는데 한 달에 한 권씩 읽어
어떤 책 읽어? 장르가 있어?
이번 달은 에세이야 나태주 시인 책 읽고 있어
좋다 독서 모임 하면 혼자 안 읽게 되는 책도 읽게 되지
맞아 토론하면 시야도 넓어지고 좋더라
나도 들어가고 싶다 자리 있으면 알려줘"
n_0862,일반 대화,"친구 장례식 다녀왔어 할아버지가 돌아가셨대
힘들었겠다 친구는 괜찮아?
많이 슬퍼하더라 옆에 있어줬어
그게 최선이야 말보다 함께 있는 게 위로가 되니까
조의금은 얼마 냈어?
3만원 정도면 적당해 중요한 건 마음이니까"
n_0863,일반 대화,"다음에 우리 모임 이름 정하자 단톡방 이름도 바꿀 겸
좋아 뭘로 할까? 센스 있는 이름 없어?
반짝반짝 반 친구들 어때?
촌스럽다ㅋㅋ 그냥 영어로 Shine Crew 이런 건?
오 좋다 그걸로 하자 프로필 사진도 단체사진으로 바꾸자
다음에 만날 때 단체사진 새로 찍자 업데이트해야지"
n_0864,일반 대화,"야 나 마라톤 같이 뛸 사람 찾고 있는데 너 어때?
풀코스야? 나 체력이 안 되는데ㅋㅋ
10킬로 코스야 걸어도 되니까 부담 없어
그 정도면 할 수 있겠다 언제야?
다음 달 둘째 주 일요일이야 같이 등록하자
좋아 같이 연습도 하자 주말마다 한강 뛰자"
n_0865,일반 대화,"오늘 친구 아이 돌잔치 갔다 왔어 아기가 너무 귀여웠어
뭐 잡았대? 돌잡이 결과 궁금하다
마이크 잡았어ㅋㅋ 연예인 될 건가 봐
실 잡으면 장수 돈 잡으면 부자라던데 마이크는 뭐지
MC나 가수? 어쨌든 표현력이 좋을 거야ㅋㅋ
축의금 3만원 냈어 적당하지?"
n_0866,일반 대화,"나 오늘 자원봉사 갔다 왔어 독거노인 도시락 배달했어
와 대단하다 어디서 신청했어?
동네 복지관에서 매주 토요일마다 하는 건데 친구가 소개해줬어
보람 있겠다
할머니가 고맙다고 하시는데 마음이 찡했어
좋은 일 하고 있네 나도 다음에 같이 할게"
n_0867,일반 대화,"오늘 친구랑 등산 갔는데 정상에서 막걸리 마셨어
산에서 마시는 막걸리가 꿀맛이지ㅋㅋ
두부 안주에 막걸리 한 잔 하니까 세상 부러울 게 없더라
어디 산 갔어?
인왕산 갔는데 코스도 짧고 뷰가 좋아서 좋았어
다음에 같이 가자 인왕산이면 부담 없이 갈 수 있겠다"
n_0868,일반 대화,"친구가 강아지 데려왔는데 예뻐서 미치겠어ㅋㅋ
무슨 종이야? 사진 보여줘
포메라니안인데 솜뭉치 같아 너무 작고 귀여워
이름은 뭐야?
뭉치래ㅋㅋ 딱 맞지?
강아지 카페보다 친구 집 가는 게 더 좋겠다ㅋㅋ"
n_0869,일반 대화,"오늘 친구들이랑 방탈출 카페 갔는데 공포 테마라 소리 질렀어ㅋㅋ
탈출 성공했어? 시간 안에 깼어?
아슬아슬하게 1분 남기고 성공했어 팀워크가 좋았어
공포 테마면 무서웠겠다 나는 못 할 것 같아
처음엔 무서운데 하다 보면 집중하게 돼 재밌어
다음에 같이 가자 미스터리 테마도 있대"
n_0870,일반 대화,"동아리 OT 갔는데 새내기들이 너무 귀여워ㅋㅋ
어떤 동아리야? 신입 많이 왔어?
봉사 동아리인데 15명이나 왔어 의외로 인기 많더라
다 같이 봉사 가면 보람도 있고 친해지기도 좋지
다음 주에 첫 봉사활동이야 양로원 방문
좋은 활동이다 보람찬 시간 보내"
n_0871,일반 대화,"친구가 유기견 입양했대 이름이 뭉치래ㅋㅋ
사진 봤어? 귀여워?
말티즈 믹스인데 눈이 동글동글해서 너무 귀여워
유기견 입양 좋은 일이야 적응은 잘 해?
처음엔 경계했는데 이제 꼬리 흔들면서 뛰어온대
보호소 동물한테 새 가족이 생긴 거니까 따뜻한 일이야"
n_0872,일반 대화,"이번 MT에서 레크레이션 담당인데 게임 뭐 하면 좋을까
인원이 몇 명이야? 야외야 실내야?
30명 정도고 펜션이라 실내 야외 둘 다 가능해
보물찾기 좋아 팀 나눠서 경쟁하면 분위기 올라가
상품도 준비해야겠다
편의점 상품권이 제일 인기야 치킨 쿠폰도 좋고"
n_0873,일반 대화,"헤어진 지 한 달 됐는데 아직도 생각이 나
시간이 약이야 지금은 힘들어도 점점 나아질 거야
새로운 취미 시작해볼까 마음을 다른 데 쓰고 싶어
좋은 생각이야 운동이나 그림 같은 거 해봐 도움 돼
혼자 있으면 우울해지니까 친구들이랑 자주 만나야겠다
맞아 연락해 언제든 나와 같이 밥 먹자"
n_0874,일반 대화,"오늘 우연히 초등학교 짝꿍을 만났어 20년 만이야
헐 어떻게 알아봤어? 많이 변했을 텐데
이름표 보고 알았어 같은 병원 대기실에서 만났거든
세상 좁다 연락처 교환했어?
응 카톡 추가하고 다음에 밥 먹기로 했어
인연이다 진짜 반가웠겠다"
n_0875,일반 대화,"나 요즘 혼자 영화 보러 가는데 의외로 좋아
혼영 처음엔 어색하지 않아?
처음엔 좀 그랬는데 이제 완전 익숙해 자리도 잘 잡히고
좋은 자리 골라서 혼자 집중하면 더 재밌지
맞아 팝콘 혼자 다 먹는 것도 좋고ㅋㅋ
다음엔 같이 보자 근데 혼영 습관도 좋은 것 같아"
n_0876,일반 대화,"친구 결혼식 축가 부르기로 했는데 떨려
와 대단하다 무슨 노래 부를 거야?
축하해 김동률 노래인데 연습 한 달째 하고 있어
잘 할 거야 연습 많이 했잖아 마이크 잡으면 집중돼
혹시 틀리면 어떡하지
아무도 신경 안 써 진심이 전해지면 그게 최고야 응원해"
n_0877,일반 대화,"동네 친구들이랑 족구 동호회 만들었어 매주 일요일에 해
족구 재밌지 몇 명이야?
8명이야 공원에서 하는데 운동도 되고 재밌어
나도 끼워줘 족구 좋아하는데
환영이야 이번 주 일요일 오후 3시에 xx공원이야
간식 사 갈게 운동하고 먹는 게 꿀이니까"
n_0878,일반 대화,"선배가 취업 축하한다고 밥 사줬어 감동이야
좋은 선배네 어디서 밥 먹었어?
한우 맛집 데려가줬어 축하 겸 조언도 해주시고
사회생활 팁도 알려줬어?
응 첫 3개월이 중요하대 겸손하게 배우는 자세가 제일 중요하다고
좋은 말씀이야 메모해놔 나중에 도움 될 거야"
n_0879,일반 대화,"이번에 친구들이랑 단체 티셔츠 맞췄어 여행 가려고
디자인 뭐로 했어? 커스텀이야?
우리 이니셜이랑 여행 날짜 넣어서 만들었어 마플에서
인당 얼마야?
2만원 정도야 5장 이상이면 할인도 되더라
단체복 입고 사진 찍으면 추억이 될 거야 재밌겠다"
n_0880,일반 대화,"우리 동기 모임에서 월례 독서 토론 시작했어
좋은 활동이다 이번 달 책은 뭐야?
정의란 무엇인가 마이클 샌델 책이야 읽어봤어?
유명하지 아직 안 읽었는데 같이 읽을까
환영이야 모임 날짜 알려줄게
좋아 읽고 토론하면 생각이 넓어지지 참가할게"
n_0881,일반 대화,"나 최근에 언어 교환 모임 시작했어 영어 실력 늘리려고
어디서 해? 외국인이랑 같이 하는 거야?
미팅닷컴이라는 앱에서 찾았어 한국어 배우고 싶은 외국인이랑 매칭돼
좋은 방법이다 실전 회화 연습 되겠네
응 카페에서 만나서 30분 한국어 30분 영어로 대화해
재밌겠다 나도 해볼까 일본어 교환도 있어?"
n_0882,일반 대화,"가을이라 피크닉 가기 딱 좋다 이번 주 올림픽공원 갈래?
좋아 도시락 싸 갈까 사 갈까?
김밥 싸고 과일 깎아가자 음료는 편의점에서 사고
돗자리 내가 가져갈게 텐트는 있어?
텐트는 없는데 그늘 밑에 앉으면 되지
좋아 1시에 만나자 배드민턴 라켓도 가져올게"
n_0883,일반 대화,"오늘 친구가 운전면허 땄어 축하해줬더니 드라이브 가자고 해
초보운전인데 괜찮아?ㅋㅋ 무서운데
주차장에서 연습부터 하자고 했어 천천히 가르쳐줄게
좋은 친구다 인내심 필요하겠다
맞아 근데 친구가 배우는 게 빨라서 금방 늘겠지
면허 축하 기념으로 근교 드라이브 계획 세우자"
n_0884,일반 대화,"동기 커플이 헤어졌대 분위기가 어색해
둘 다 같은 모임인데 곤란하겠다
한쪽 편 들면 안 되고 중립 지키는 게 중요해
맞아 시간이 지나면 서로 편해지겠지
성숙하게 대처하는 게 나을 것 같아
억지로 화해시키려 하지 말고 자연스럽게 두는 게 좋아"
n_0885,일반 대화,"친구가 다이어리 교환 하자고 해 서로 일기 써서 바꿔보는 거
오 재밌겠다 솔직하게 쓸 수 있어?
그래야 의미가 있지 속마음 나누는 거니까
나도 해보고 싶다 어떤 다이어리 써?
무인양품 다이어리 쓰는데 깔끔하고 좋아
한 달에 한 번 교환하면 서로를 더 이해할 수 있겠다"
n_0886,일반 대화,"오늘 친구랑 요리 교실 갔어 파스타 만들기 수업이었는데
재밌었어? 잘 만들었어?
생각보다 어렵더라 면 삶는 타이밍이 중요해
직접 만든 파스타 맛있었어?
소스가 진짜 맛있었어 집에서 다시 해볼 거야
다음엔 같이 가자 쿠킹 클래스 힐링이야"
n_0887,일반 대화,"고등학교 시절 타임캡슐 열어봤는데 웃기더라
뭐 넣어놨었어?
편지랑 사진이랑 그때 유행하던 스티커
편지에 뭐라고 썼어?
10년 후의 나에게 행복하냐고ㅋㅋ 지금 보니 순수하더라
추억이다 그런 거 소중하게 보관하는 게 좋아"
n_0888,일반 대화,"친구들이랑 파자마 파티 했어 치킨 시켜먹고 영화 봤어
재밌겠다 몇 명이서 했어?
4명이서 우리 집에서 했어 매트 깔고 누워서 넷플 봤어
와 한 번도 안 해봤는데 부럽다
다음엔 같이 하자 간식 가져와
좋아 보드게임도 가져갈게 밤새 놀자ㅋㅋ"
n_0889,일반 대화,"친구가 해외에서 엽서 보내줬어 프랑스 파리에서
와 감동이다 뭐라고 써 있어?
보고 싶다는 내용이랑 에펠탑 사진 엽서야
디지털 시대에 손으로 쓴 엽서는 특별하지
냉장고에 붙여놨어 볼 때마다 기분 좋아
좋은 친구다 다음에 같이 유럽 가자"
n_0890,일반 대화,"이번에 친구들이랑 서프라이즈 영상 편지 만들어줬어
어떤 영상이야 친구들 메시지 모은 거야?
응 10명한테 영상 받아서 편집했어 배경음악도 넣고
완성하면 감동이겠다
일주일 걸렸는데 반응이 대박이었어 울더라ㅋㅋ
정성이 최고야 받는 사람은 진짜 행복하겠어"
n_0891,일반 대화,"동아리 OT 갔는데 새내기들이 너무 귀여워ㅋㅋ 열정 가득해
어떤 동아리야? 신입 많이 왔어?
봉사 동아리인데 15명이나 왔어 의외로 인기 많더라
다 같이 봉사 가면 보람도 있고 친해지기도 좋지
다음 주에 첫 봉사활동이야 양로원 방문
좋은 활동이다 보람찬 시간 보내 나도 가입할까"
n_0892,일반 대화,"친구 장례식 다녀왔어 할아버지가 돌아가셨대
힘들었겠다 친구는 괜찮아?
많이 슬퍼하더라 옆에 있어줬어
그게 최선이야 말보다 함께 있는 게 위로가 되니까
조의금은 3만원 정도면 적당하지?
응 중요한 건 마음이니까 위로 문자도 보내줘"
n_0893,일반 대화,"다음 달에 친구들이랑 바다 갈 건데 양양 서핑 어때
서핑 해본 적 없는데 초보도 할 수 있어?
입문 강습 2시간이면 기초 배워서 탈 수 있어
숙소는 어떡해?
근처 게스트하우스 인당 3만원이면 돼 분위기도 좋고
좋아 계획 짜자 일정 맞춰보자 기대된다"
n_0894,일반 대화,"야 우리 다음 주에 봉사활동 같이 가자 유기동물 보호소야
좋아 나 동물 좋아하잖아 신청 어떻게 해?
보호소 홈페이지에서 지원하면 돼 토요일마다 가능해
산책시키고 돌봐주는 거지?
응 사료 주고 놀아주는 것도 있어
가보자 도움도 되고 힐링도 될 것 같아"
n_0895,일반 대화,"내 인생 최고의 생일 파티였어 친구들이 비밀리에 준비해줬거든
어떻게 했는데?
일부러 다른 카페 가자고 해놓고 들어가니까 서프라이즈
케이크도 있었어?
주문 케이크에 풍선 장식 영상 편지까지 만들어줬어
진짜 감동이겠다 좋은 친구들이야 부럽다"
n_0896,일반 대화,"친구가 강아지 데려왔는데 포메라니안인데 솜뭉치 같아ㅋㅋ
사진 봤어? 이름은 뭐래?
뭉치래ㅋㅋ 눈이 동글동글해서 너무 귀여워
유기견 입양이야? 분양받은 거야?
보호소에서 입양했대 좋은 일이야
강아지 만나러 친구 집 자주 가야겠다ㅋㅋ"
n_0897,일반 대화,"이번 MT 레크레이션 담당인데 게임 뭐 하면 좋을까
인원이 몇 명이야? 야외야 실내야?
30명 정도고 펜션이라 야외도 가능해
보물찾기 좋아 팀 나눠서 경쟁하면 분위기 올라가
상품도 준비해야겠다
편의점 상품권이 제일 인기야 치킨 쿠폰도 좋고"
n_0898,일반 대화,"오늘 같은 학원 친구랑 시험 끝나고 PC방 갔어 오랜만에
뭐 했어? 게임 뭐 하는데?
배그 했는데 치킨 먹어서 기분 좋아ㅋㅋ
오 실력 늘었네 같이 하자 다음에
다음 주 시험 끝나면 단체로 가자 같이 하면 재밌잖아
좋아 팀짜놓을게 이번엔 꼭 이기자"
n_0899,일반 대화,"온라인 게임에서 알게 된 친구를 처음 만났어
떨리지 않았어? 온라인이랑 다를 수도 있잖아
좀 긴장했는데 만나보니까 온라인이랑 똑같더라ㅋㅋ
잘 통했어?
완전 잘 통했어 3시간 수다 떨었어
요즘은 온라인으로도 좋은 친구 만들 수 있는 시대야"
n_0900,일반 대화,"오늘 헬스장 갔다 왔어 등 운동 집중적으로 했어
데드리프트 몇 키로까지 들었어? 저번보다 늘었어?
80키로까지 올렸어 자세도 잡히니까 확 느는 느낌이야
오 대박 나는 아직 60이 한계인데 비결이 뭐야?
꾸준히 하면 돼 처음엔 나도 50 겨우 들었어
그렇구나 나도 매일 조금씩 올려봐야겠다 다음 목표는 70이야"
n_0901,일반 대화,"다이어트 시작하려는데 어떻게 하면 효과적이야?
어떤 방법으로 할 생각이야? 운동 병행할 거야?
일단 탄수화물 줄이면서 저녁에 가볍게 먹으려고
극단적으로 안 먹으면 요요 오니까 적당히 줄이는 게 중요해
밥 반 공기 정도면 될까?
응 그 정도면 적당해 대신 단백질을 늘려야 근손실 안 와
닭가슴살이랑 계란 많이 먹을게"
n_0902,일반 대화,"아침에 한강에서 러닝 했는데 기분이 진짜 상쾌해
몇 키로 뛰었어? 페이스는 어느 정도야?
5키로를 30분에 뛰었어 매일 뛰니까 체력이 확실히 늘었어
페이스 좋은데 대단하다 나도 러닝 시작하고 싶어
내일부터 같이 뛰자 아침 6시에 반포 한강공원 어때?
좋아 알람 맞춰놓을게 러닝화 새로 사야 하는데 추천 좀 해줘"
n_0903,일반 대화,"요가 시작했는데 생각보다 힘들어 근데 끝나면 개운해
어떤 요가 해? 종류가 많잖아 핫요가 빈야사 뭐야?
핫 요가인데 38도 실내에서 하니까 땀이 미친 듯이 나
살 빠지겠다 디톡스 효과도 있다던데
유연성도 좋아지고 스트레스도 확 풀려 1시간이 금방 가
나도 해볼까 초보도 할 수 있어?
당연하지 레벨별로 수업 있고 선생님이 자세 잡아줘서 안전해"
n_0904,일반 대화,"건강검진 결과 나왔는데 콜레스테롤이 높다고 나왔어
어떤 수치가 높아? LDL이 높은 거야?
맞아 의사가 식단 조절하고 운동 필수라고 했어
기름진 음식 줄이고 생선이랑 채소 위주로 먹어봐
매일 30분씩 걷기 운동도 하라더라 당장 시작해야겠어
오메가3도 같이 먹으면 좋대 건강이 최우선이야 관리 잘 하자"
n_0905,일반 대화,"단백질 쉐이크 뭐 마셔? 추천 좀 해줘 처음 사려고 하는데
옵티멈 뉴트리션 골드 스탠다드 써 가성비랑 맛 둘 다 괜찮아
맛은 어때? 단백질 쉐이크 맛없다는 얘기 많이 들었거든
더블 초콜릿 맛은 우유에 타 먹으면 진짜 맛있어 코코아 같아
운동 후에 바로 마셔야 해? 타이밍이 중요해?
운동 끝나고 30분 이내에 마시면 근육 합성에 좋대 스쿱 하나면 돼"
n_0906,일반 대화,"필라테스 1달 했더니 허리 통증이 사라졌어 진짜 효과 있더라
오 진짜? 나도 허리 안 좋은데 해볼까
코어 근육이 잡히니까 자세가 좋아지면서 통증이 줄어든 것 같아
기구 필라테스야 매트 필라테스야?
기구 필라테스인데 리포머로 하면 정확한 자세를 잡을 수 있어
가격은 한 달에 얼마야?
15만원 정도인데 건강 투자라 생각하면 아깝지 않아"
n_0907,일반 대화,"마라톤 나갈 건데 같이 해볼래? 10키로 코스야
10키로면 해 볼만 하겠다 풀코스는 무리지만 언제야?
11월에 있는 한강 마라톤이야 경치도 좋고 코스도 평탄해
등록은 언제까지야? 준비 기간 충분해?
다음 달까지 신청하면 돼 2달이면 충분히 준비할 수 있어
좋아 같이 등록하자 주말마다 같이 연습하면 동기부여도 되고"
n_0908,일반 대화,"어깨가 너무 아파 컴퓨터 오래 하다 보니 자세가 안 좋아진 것 같아
거북목 아니야? 요즘 직장인 대부분 그 문제 있다던데
맞아 모니터 보면서 자세가 계속 구부정해져서 어깨까지 온 것 같아
정형외과 한번 가봐 심하면 물리치료 받아야 해
스트레칭이라도 자주 해야겠다 사무실에서 할 수 있는 거 뭐 있어?
어깨 돌리기랑 턱 당기기 1시간마다 해주면 좋아 유튜브에 영상 많아"
n_0909,일반 대화,"오늘 만보 달성했다 걸으니까 기분도 좋아지더라
대단하다 몇 시간 걸었어? 어디 걸은 거야?
회사에서 집까지 한 2시간 걸어왔어 날씨가 좋아서 산책 겸
건강하고 돈도 아끼고 일석이조네ㅋㅋ 매일 해?
주 3회 정도 하려고 매일은 힘들어서
그것만 해도 건강에 큰 도움 될 거야 나도 퇴근길에 한 정거장 걸어봐야겠다"
n_0910,일반 대화,"다이어트 식단 좀 공유해줘 네가 하는 거 따라해볼게
아침은 계란 2개에 통밀빵 한 조각 그리고 아보카도 반 개
점심은?
닭가슴살 샐러드에 현미밥 반 공기 양 부족하면 고구마 추가
저녁은 뭐 먹어?
고구마 한 개에 우유 한 잔 배고프면 과일 좀 먹고
대단하다 매일 그렇게 먹는 거야? 의지력이 장난 아니네"
n_0911,일반 대화,"클라이밍 해 봤어? 친구가 같이 가자는데 겁나서 고민 중이야
완전 재밌어 전신운동이라 한 시간만 해도 땀 뻘뻘이야
초보도 할 수 있어? 팔힘이 약한데 걱정돼
볼더링이라고 낮은 벽부터 시작하면 돼 팔보다 다리 힘을 많이 써
체험 가격 얼마 정도야?
만원이면 되고 장비 대여도 포함이야 한번 해보면 빠질 거야ㅋㅋ"
n_0912,일반 대화,"감기 걸렸는데 약 뭐 먹으면 좋을까 목이 너무 아파
타이레놀 먹고 따뜻한 물 많이 마셔 기본이 중요해
목 아픈 데 특효인 약 있어?
이지엔6 복합 먹어봐 목 통증에 효과 좋아 인후통 전용이야
병원 가야 할까 아니면 약만 먹어도 될까?
3일 넘게 안 나으면 꼭 가봐 코로나일 수도 있으니까 검사도 해봐
알겠어 일단 푹 쉬면서 약 먹을게 고마워"
n_0913,일반 대화,"수영 배우고 싶은데 어디서 배울 수 있어? 처음이라 겁나
동네 문화센터에 성인 수영 강습 있어 가격도 저렴하고
평일 저녁 반도 있어? 직장인이라 낮엔 못 가거든
저녁 7시 반 있더라 한 달에 8만원이고 주 3회 수업이야
물 무서워하는데 괜찮을까ㅋㅋ
처음엔 얕은 곳에서 물 적응부터 하니까 걱정 마 선생님이 잘 가르쳐줘"
n_0914,일반 대화,"오늘 스쿼트 100개 했어 다리가 후들거려ㅋㅋ
헐 한번에 100개 했어? 괴물이야
아니 10개씩 10세트로 나눠서 했어ㅋㅋ 사이에 쉬면서
그래도 대단하다 내일 근육통 엄청나겠는데
각오했어 계단 내려갈 때가 무서워
폼롤러로 스트레칭 해줘야 해 안 그러면 다음 날 걷기 힘들어"
n_0915,일반 대화,"간헐적 단식 해 봤어? 16대8 하는 사람 많은데 효과 있는지 궁금해
응 16시간 공복 유지하고 8시간 안에만 먹는 건데 2주 만에 2키로 빠졌어
배고프지 않아? 아침 안 먹는 거잖아 집중 안 될 것 같은데
처음 3일만 참으면 적응돼 오히려 머리가 맑아지는 느낌이야
야식은 못 먹겠네ㅋㅋ
맞아 저녁 8시 이후로는 물만 마셔 대신 점심은 맛있게 먹어"
n_0916,일반 대화,"발목을 삐었는데 많이 부어서 걱정이야 어떡하지
어떻게 다쳤어? 운동하다 삐었어?
계단에서 헛디뎠어 바로 부어오르더라 걷기가 힘들어
얼른 냉찜질 해 얼음찜질팩 있으면 15분씩 해줘
붕대 감아야 해? 병원 가야 하나
심하면 엑스레이 찍어봐야 해 내일까지 안 빠지면 꼭 정형외과 가
알겠어 일단 냉찜질부터 할게 고마워"
n_0917,일반 대화,"오늘 크로스핏 했는데 전신이 다 아파 운동 강도가 장난 아니야
크로스핏 처음이야? 뭐 했는데 그렇게 힘들어?
버피 50개에 케틀벨 스윙 로잉머신까지 쉴 틈이 없었어
그건 진짜 힘들겠다 크로스핏은 강도가 높으니까
쓰러질 뻔했는데 끝나고 나니까 성취감이 있더라
그게 크로스핏의 매력이야 계속 하면 체력이 확 늘어날 거야"
n_0918,일반 대화,"비타민 뭐 먹어? 종류가 너무 많아서 뭘 사야 할지 모르겠어
종합비타민이랑 오메가3 이 두 개는 기본으로 먹고 있어
브랜드 추천 좀 해줘 아무거나 먹어도 되는 건지 헷갈려
종합비타민은 센트룸 오메가3는 뉴트리디데이 약국에서 쉽게 살 수 있어
언제 먹는 게 좋아? 공복에 먹으면 안 된다던데
아침 식후에 같이 먹어야 흡수가 잘 돼 공복은 속 쓰릴 수 있어"
n_0919,일반 대화,"한강 자전거길 같이 달릴래? 주말에 시간 있어?
좋아 여의도에서 반포까지 왕복하면 딱 좋겠다
자전거 있어? 없으면 따릉이 타면 되지ㅋㅋ
따릉이 괜찮아 1시간에 천원이니까 부담 없어
토요일 아침 8시에 여의도 나루역 앞에서 만나자 일찍 가야 시원하고
좋아 간식이랑 물 챙겨갈게 중간에 쉬면서 편의점도 들르자"
n_0920,일반 대화,"헬스 PT 받고 있는데 혼자 할 때랑 확실히 다르더라
효과 있어? 자세 교정도 해줘?
응 트레이너가 폼 잡아주니까 제대로 운동할 수 있어 부상 위험도 줄고
가격이 부담되지 않아? PT 비싸잖아
한 달에 30만원인데 건강 투자라 생각해 병원비보다 싸잖아ㅋㅋ
그것도 맞네 나도 한번 체험해볼까 어디서 받아?"
n_0921,일반 대화,"오늘 북한산 등산 갔다 왔어 숨이 턱턱 막혀서 힘들었어
오 대박 정상까지 갔어? 소요시간 얼마나 걸렸어?
올라가는 데 2시간 내려오는 데 1시간 걸렸어 근데 정상 뷰가 장관이야
사진 찍었어? 보여줘 나도 가고 싶다
찍었지 보내줄게 서울 전경이 다 보여 운해도 있었어
다음에 같이 가자 쉬운 코스부터 시작해서 점점 올리자ㅋㅋ"
n_0922,일반 대화,"다이어트 중인데 야식이 먹고 싶어 라면 생각이 간절해ㅠ
참아야지 여기서 무너지면 일주일 노력이 물거품이야
대신 뭘 먹으면 좀 나을까 배가 너무 고파
곤약면 먹어봐 양념 잘 하면 라면 비슷한데 열량 거의 없어
진짜 맛있어? 곤약이 좀 징그럽지 않아?
식감은 다르지만 국물이 맛있으면 충분해 한번 사 봐 편의점에도 있어"
n_0923,일반 대화,"스트레칭 매일 해? 자기 전에 하면 좋다던데 효과 있어?
응 자기 전에 10분씩 하는데 잠도 잘 오고 몸이 부드러워져
유튜브 영상 보고 따라해? 추천 채널 있으면 알려줘
피지컬갤러리 채널에 자기 전 스트레칭 루틴 있어 10분짜리
오 딱 좋다 오늘부터 따라해볼게
꾸준히 하면 유연성도 좋아지고 허리 통증도 줄어 한 달만 해봐"
n_0924,일반 대화,"홈트 유튜버 추천해줘 집에서 운동하고 싶은데 영상 보고 따라하려고
땅끄부부 좋아 운동 강도가 적당해서 초보자도 할 수 있어
매일 해야 해? 시간은 얼마나 걸려?
주 5일 하고 주말은 쉬어 영상 하나에 30분 정도야
장비 필요한 거 있어?
매트만 있으면 돼 맨몸 운동 위주라서 추가 장비 필요 없어
시작해봐야겠다 같이 하자ㅋㅋ"
n_0925,일반 대화,"무릎이 안 좋은데 무릎에 무리 안 가는 운동 뭐 있어?
수영이 제일 좋아 물에서 하니까 관절에 충격이 거의 없어
달리기는 안 되겠지? 좋아하는 운동인데 아쉽다
무릎에 충격이 커서 피하는 게 좋아 자전거는 괜찮아 충격이 적으니까
실내 자전거도 효과 있을까?
당연하지 유산소 효과도 좋고 무릎에도 안전해 강도 조절도 쉽고"
n_0926,일반 대화,"오늘 체성분 검사 했더니 근육량이 1키로 늘어있었어ㅋㅋ
대박 꾸준히 운동한 보람이 있네 체지방은?
체지방은 2프로 줄었어 3개월 동안 열심히 한 결과야
대단하다 비결이 뭐야? 식단도 관리해?
운동 주 4회에 단백질 위주 식단 유지했어 간식도 프로틴 바로
체계적이다 나도 따라해봐야겠다 식단표 좀 공유해줘"
n_0927,일반 대화,"플랭크 몇 분까지 버텨? 나 1분이 한계야ㅋㅋ
나도 처음엔 30초도 못 버텼는데 지금은 3분까지 늘었어
비결이 뭐야 어떻게 그렇게 늘어?
매일 10초씩 추가하면서 꾸준히 했어 한 달 만에 2분 넘겼어
코어가 진짜 중요하다면서 모든 운동의 기본이라고
맞아 코어가 잡히면 자세도 좋아지고 허리 통증도 사라져"
n_0928,일반 대화,"잇몸이 부어서 음식 먹기 힘들어 치과 가야 할 것 같아
치과 다녀왔어? 뭐래?
치석 제거하고 잇몸 치료 받았어 칫솔도 부드러운 걸로 바꿔야 한대
치실 쓰고 있어? 매일 해야 잇몸 건강에 좋대
귀찮아서 안 했는데 이제 해야겠다 치과비가 무서우니까ㅋㅋ
맞아 예방이 최선이야 워터픽도 좋아 잇몸 사이 세정이 잘 돼"
n_0929,일반 대화,"요즘 명상 시작했는데 마음이 편해지는 느낌이야
효과 있어? 어떻게 해? 가만히 앉아있기만 하면 되는 거야?
앱 깔아서 가이드 따라해 하루 10분이면 충분해
무슨 앱 써? 한국어 지원 되는 거 추천해줘
마인드풀 쓰고 있어 초보자용 프로그램이 잘 돼 있어
나도 해볼까 스트레스 받을 때 도움될 것 같아
진짜 추천해 하루 10분 투자로 하루가 달라져"
n_0930,일반 대화,"오늘 5시에 일어나서 헬스장 갔어 새벽 운동 시작했거든
미쳤어ㅋㅋ 어떻게 그 시간에 일어나? 알람 몇 개 맞춰?
5개 맞춰놓고 겨우 일어나ㅋㅋ 근데 아침 운동하면 하루가 길어져
확실히 아침형 인간이 되면 좋긴 하겠다
나도 처음엔 저녁파였는데 바꾸니까 확 달라져 집중력도 올라가고
의지력 대단하다 나는 절대 못 할 것 같아ㅋㅋ"
n_0931,일반 대화,"단백질 하루에 얼마나 먹어야 해? 계산을 못 하겠어
체중 1키로당 1.5그램에서 2그램 정도가 근성장에 좋대
나 65키로면 100그램 정도? 음식으로 다 챙기기 힘들겠는데
맞아 그래서 보충제 먹는 거야 닭가슴살만으로는 한계가 있어
식단으로 얼마나 채울 수 있어?
닭가슴살 200그램이면 50그램 정도 나머지는 쉐이크로 보충하면 돼"
